"","temp","rain_1h","snow_1h","clouds_all","traffic_volume","time","holiday","moderately_bad_weather","moderately_good_weather","good_weather"
"1979",275.37,0,0,90,5331,17,0,0,1,0
"1980",274.66,0,0,90,4534,18,0,0,1,0
"1981",274.9,0,0,90,3275,19,0,0,1,0
"1982",275.56,0,0,90,2982,20,0,0,1,0
"1983",275.95,0,0,90,2632,21,0,0,1,0
"1984",276.06,0,0,40,2074,22,0,0,1,0
"1985",275.53,0,0,20,1158,23,0,0,1,0
"1986",275.35,0,0,90,652,0,0,0,1,0
"1987",275.5,0,0,90,411,1,0,0,1,0
"1988",275.22,0,0,90,371,2,0,0,1,0
"1989",274.99,0,0,90,447,3,0,0,1,0
"1990",274.3,0,0,75,781,4,0,0,1,0
"1991",273.05,0,0,75,2508,5,0,0,1,0
"1992",271.71,0,0,20,5412,6,0,0,1,0
"1993",271.1,0,0,20,6507,7,0,0,1,0
"1994",269.84,0,0,20,5595,8,0,0,1,0
"1995",269.47,0,0,20,5113,9,0,0,1,0
"1996",270.77,0,0,75,4868,10,0,0,1,0
"1997",271.92,0,0,75,5297,11,0,0,1,0
"1998",273.04,0,0,75,5480,12,0,0,1,0
"1999",274.04,0,0,40,5407,13,0,0,1,0
"2000",274.31,0,0,20,5519,14,0,0,1,0
"2001",274.16,0,0,20,6002,15,0,0,1,0
"2002",272.81,0,0,20,6185,16,0,0,1,0
"2003",271.25,0,0,40,5545,17,0,0,1,0
"2004",270.27,0,0,20,4555,18,0,1,0,0
"2005",268.66,0,0,40,3598,19,0,1,0,0
"2006",268.66,0,0,40,3598,19,0,1,0,0
"2007",267.93,0,0,40,2868,20,0,1,0,0
"2008",267.93,0,0,40,2868,20,0,1,0,0
"2009",267.13,0,0,40,2819,21,0,1,0,0
"2010",266.93,0,0,75,2890,22,0,1,0,0
"2011",266.6,0,0,90,1828,23,0,1,0,0
"2012",265.48,0,0,75,1147,0,0,1,0,0
"2013",265.41,0,0,75,699,1,0,1,0,0
"2014",265.29,0,0,40,556,2,0,1,0,0
"2015",264.73,0,0,20,385,3,0,1,0,0
"2016",264.56,0,0,20,421,4,0,1,0,0
"2017",264.88,0,0,20,716,5,0,1,0,0
"2018",264.25,0,0,20,1104,6,0,1,0,0
"2019",264.65,0,0,75,1616,7,0,1,0,0
"2020",265.53,0,0,75,2407,8,0,1,0,0
"2021",266.5,0,0,75,3169,9,0,1,0,0
"2022",268.61,0,0,75,3519,10,0,1,0,0
"2023",268.61,0,0,75,3519,10,0,1,0,0
"2024",270.29,0,0,75,3938,11,0,1,0,0
"2025",272.37,0,0,75,4030,12,0,1,0,0
"2026",272.37,0,0,75,4030,12,0,1,0,0
"2027",273.72,0,0,40,4235,13,0,1,0,0
"2028",274.45,0,0,40,4080,14,0,0,1,0
"2029",274.42,0,0,75,4143,15,0,0,1,0
"2030",274.08,0,0,75,4347,16,0,0,1,0
"2031",273.42,0,0,90,4088,17,0,0,1,0
"2032",273.34,0,0,90,2822,19,0,0,1,0
"2033",273.81,0,0,90,2420,20,0,0,1,0
"2034",274.18,0,0,90,2406,21,0,0,1,0
"2035",274.84,0,0,75,2320,22,0,0,1,0
"2036",275.85,0,0,90,1621,23,0,0,1,0
"2037",276.06,0,0,90,1098,0,0,0,1,0
"2038",276.25,0,0,90,704,1,0,0,1,0
"2039",276.28,0,0,90,588,2,0,0,1,0
"2040",275.71,0,0,90,307,3,0,1,0,0
"2041",275.71,0,0,90,307,3,0,0,0,0
"2042",275.71,0,0,90,307,3,0,1,0,0
"2043",275.71,0,0,90,307,3,0,1,0,0
"2044",275.34,0,0,90,271,4,0,1,0,0
"2045",275.34,0,0,90,271,4,0,0,0,0
"2046",275.34,0,0,90,271,4,0,1,0,0
"2047",275.34,0,0,90,271,4,0,0,0,0
"2048",275.16,0,0,90,455,5,0,0,0,0
"2049",275.16,0,0,90,455,5,0,1,0,0
"2050",275.16,0,0,90,455,5,0,0,0,0
"2051",274.98,0,0,90,690,6,0,0,0,0
"2052",274.98,0,0,90,690,6,0,1,0,0
"2053",274.98,0,0,90,690,6,0,0,0,0
"2054",274.89,0,0,90,964,7,0,0,0,0
"2055",274.89,0,0,90,964,7,0,1,0,0
"2056",274.89,0,0,90,964,7,0,1,0,0
"2057",274.89,0,0,90,964,7,0,0,0,0
"2058",274.94,0,0,90,1616,8,0,0,0,0
"2059",274.94,0,0,90,1616,8,0,1,0,0
"2060",274.94,0,0,90,1616,8,0,0,0,0
"2061",274.94,0,0,90,1616,8,0,1,0,0
"2062",275.03,0,0,90,2300,9,0,0,0,0
"2063",275.03,0,0,90,2300,9,0,1,0,0
"2064",275.03,0,0,90,2300,9,0,0,0,0
"2065",275.03,0,0,90,2300,9,0,1,0,0
"2066",275.03,0,0,90,2300,9,0,1,0,0
"2067",275.26,0,0,90,3021,10,0,0,0,0
"2068",275.26,0,0,90,3021,10,0,1,0,0
"2069",275.26,0,0,90,3021,10,0,1,0,0
"2070",275.26,0,0,90,3021,10,0,1,0,0
"2071",275.49,0,0,90,3473,11,0,0,0,0
"2072",275.49,0,0,90,3473,11,0,1,0,0
"2073",275.49,0,0,90,3473,11,0,1,0,0
"2074",275.49,0,0,90,3552,12,0,0,0,0
"2075",275.49,0,0,90,3552,12,0,1,0,0
"2076",275.49,0,0,90,3552,12,0,1,0,0
"2077",275.34,0,0,90,3657,13,0,1,0,0
"2078",275.34,0,0,90,3657,13,0,1,0,0
"2079",275.34,0,0,90,3657,13,0,0,0,0
"2080",275.44,0,0,90,3547,14,0,1,0,0
"2081",275.44,0,0,90,3547,14,0,1,0,0
"2082",275.44,0,0,90,3547,14,0,0,0,0
"2083",275.44,0,0,90,3547,14,0,1,0,0
"2084",275.17,0,0,90,3884,15,0,1,0,0
"2085",275.17,0,0,90,3884,15,0,1,0,0
"2086",275.17,0,0,90,3884,15,0,0,0,0
"2087",275.22,0,0,90,4130,16,0,1,0,0
"2088",275.22,0,0,90,4130,16,0,0,0,0
"2089",275.22,0,0,90,4130,16,0,1,0,0
"2090",275.22,0,0,90,4130,16,0,1,0,0
"2091",274.98,0,0,90,3775,17,0,1,0,0
"2092",274.98,0,0,90,3775,17,0,1,0,0
"2093",274.98,0,0,90,3775,17,0,1,0,0
"2094",274.98,0,0,90,3775,17,0,0,0,0
"2095",274.85,0,0,90,3076,18,0,1,0,0
"2096",274.85,0,0,90,3076,18,0,1,0,0
"2097",274.85,0,0,90,3076,18,0,1,0,0
"2098",274.85,0,0,90,3076,18,0,0,0,0
"2099",274.52,0,0,90,2597,19,0,0,0,0
"2100",274.52,0,0,90,2597,19,0,1,0,0
"2101",274.52,0,0,90,2597,19,0,1,0,0
"2102",274.52,0,0,90,2597,19,0,1,0,0
"2103",274.52,0,0,90,2597,19,0,0,0,0
"2104",274.33,0,0,90,2186,20,0,0,0,0
"2105",274.33,0,0,90,2186,20,0,1,0,0
"2106",274.33,0,0,90,2186,20,0,0,0,0
"2107",274.09,0,0,90,1945,21,0,1,0,0
"2108",274.09,0,0,90,1945,21,0,1,0,0
"2109",274.09,0,0,90,1945,21,0,0,0,0
"2110",274.09,0,0,90,1945,21,0,0,0,0
"2111",274.09,0,0,90,1945,21,0,0,0,0
"2112",273.67,0,0,90,1476,22,0,0,0,0
"2113",273.67,0,0,90,1476,22,0,1,0,0
"2114",273.67,0,0,90,1476,22,0,0,0,0
"2115",273.57,0,0,90,929,23,0,0,0,0
"2116",273.57,0,0,90,929,23,0,1,0,0
"2117",273.57,0,0,90,929,23,0,0,0,0
"2118",273.85,0,0,90,485,0,0,0,0,0
"2119",273.85,0,0,90,485,0,0,1,0,0
"2120",273.85,0,0,90,485,0,0,0,0,0
"2121",273.98,0,0,90,306,1,0,0,0,0
"2122",273.98,0,0,90,306,1,0,1,0,0
"2123",274.07,0,0,90,250,2,0,1,0,0
"2124",274.08,0,0,90,317,3,0,1,0,0
"2125",274.23,0,0,90,801,4,0,1,0,0
"2126",273.7,0,0,90,2543,5,0,1,0,0
"2127",272.89,0,0,90,5665,6,0,1,0,0
"2128",271.84,0,0,90,6520,7,0,1,0,0
"2129",271.07,0,0,90,5663,8,0,1,0,0
"2130",269.74,0,0,90,5053,9,0,1,0,0
"2131",268.89,0,0,90,4384,10,0,1,0,0
"2132",268.15,0,0,90,4589,11,0,1,0,0
"2133",267.68,0,0,90,4814,12,0,1,0,0
"2134",267.34,0,0,90,4994,13,0,1,0,0
"2135",266.9,0,0,90,5122,14,0,1,0,0
"2136",266.39,0,0,90,5694,15,0,1,0,0
"2137",266.19,0,0,90,6195,16,0,1,0,0
"2138",266.14,0,0,90,5590,17,0,0,1,0
"2139",266.5,0,0,90,3996,18,0,0,1,0
"2140",266.65,0,0,90,2953,19,0,0,1,0
"2141",266.65,0,0,90,2391,20,0,0,1,0
"2142",266.69,0,0,90,2018,21,0,0,1,0
"2143",266.69,0,0,90,1385,22,0,0,1,0
"2144",266.79,0,0,90,966,23,0,0,1,0
"2145",266.92,0,0,90,511,0,0,0,1,0
"2146",266.89,0,0,90,332,1,0,0,1,0
"2147",266.99,0,0,90,248,2,0,0,1,0
"2148",266.99,0,0,90,359,3,0,0,1,0
"2149",266.9,0,0,90,812,4,0,0,1,0
"2150",266.9,0,0,90,2528,5,0,0,1,0
"2151",266.7,0,0,90,5814,6,0,1,0,0
"2152",266.7,0,0,90,6656,7,0,1,0,0
"2153",266.76,0,0,90,5843,8,0,1,0,0
"2154",266.94,0,0,90,5303,9,0,0,0,0
"2155",266.94,0,0,90,5303,9,0,1,0,0
"2156",267.14,0,0,90,4918,10,0,1,0,0
"2157",267.46,0,0,90,5198,11,0,1,0,0
"2158",267.46,0,0,90,5198,11,0,1,0,0
"2159",267.8,0,0,90,5316,12,0,1,0,0
"2160",268.08,0,0,90,5433,13,0,1,0,0
"2161",268.08,0,0,90,5433,13,0,1,0,0
"2162",268.14,0,0,90,5785,14,0,1,0,0
"2163",268.14,0,0,90,5785,14,0,1,0,0
"2164",268.37,0,0,90,6120,15,0,1,0,0
"2165",268.37,0,0,90,6120,15,0,1,0,0
"2166",268.32,0,0,90,6493,16,0,1,0,0
"2167",268.32,0,0,90,6493,16,0,1,0,0
"2168",268.17,0,0,90,5915,17,0,1,0,0
"2169",268.17,0,0,90,5915,17,0,1,0,0
"2170",268.22,0,0,90,4570,18,0,1,0,0
"2171",268.22,0,0,90,4570,18,0,1,0,0
"2172",268.36,0,0,90,3467,19,0,1,0,0
"2173",268.36,0,0,90,3467,19,0,1,0,0
"2174",268.26,0,0,90,2855,20,0,1,0,0
"2175",268.26,0,0,90,2549,21,0,1,0,0
"2176",268.26,0,0,90,2549,21,0,1,0,0
"2177",268.26,0,0,90,2137,22,0,1,0,0
"2178",268.26,0,0,90,2137,22,0,0,0,0
"2179",268.36,0,0,90,1295,23,0,1,0,0
"2180",268.36,0,0,90,1295,23,0,0,0,0
"2181",268.39,0,0,90,534,0,0,0,0,0
"2182",268.39,0,0,90,534,0,0,1,0,0
"2183",268.3,0,0,90,348,1,0,1,0,0
"2184",268.3,0,0,90,348,1,0,0,0,0
"2185",268.35,0,0,90,278,2,0,1,0,0
"2186",268.35,0,0,90,278,2,0,0,0,0
"2187",268.15,0,0,90,378,3,0,1,0,0
"2188",268.15,0,0,90,378,3,0,0,0,0
"2189",268.12,0,0,90,790,4,0,1,0,0
"2190",268.12,0,0,90,790,4,0,0,0,0
"2191",268.26,0,0,90,2526,5,0,1,0,0
"2192",268.25,0,0,90,5796,6,0,1,0,0
"2193",268.22,0,0,90,6803,7,0,1,0,0
"2194",268.02,0,0,90,5779,8,0,1,0,0
"2195",267.89,0,0,90,5318,9,0,1,0,0
"2196",267.89,0,0,90,5318,9,0,0,0,0
"2197",267.89,0,0,90,5318,9,0,1,0,0
"2198",268.08,0,0,90,4869,10,0,1,0,0
"2199",268.08,0,0,90,4869,10,0,1,0,0
"2200",268.55,0,0,90,4999,11,0,1,0,0
"2201",268.88,0,0,90,5104,12,0,1,0,0
"2202",269.25,0,0,90,5084,13,0,1,0,0
"2203",269.25,0,0,90,5084,13,0,1,0,0
"2204",269.13,0,0,90,5634,14,0,1,0,0
"2205",269.13,0,0,90,5634,14,0,1,0,0
"2206",269.2,0,0,90,5912,15,0,1,0,0
"2207",269.2,0,0,90,5912,15,0,1,0,0
"2208",269.2,0,0,90,6135,16,0,1,0,0
"2209",269.2,0,0,90,6135,16,0,1,0,0
"2210",269.21,0,0,90,5784,17,0,1,0,0
"2211",269.21,0,0,90,5784,17,0,1,0,0
"2212",269.16,0,0,90,4553,18,0,1,0,0
"2213",269.16,0,0,90,4553,18,0,1,0,0
"2214",269.21,0,0,90,3353,19,0,1,0,0
"2215",269.21,0,0,90,3353,19,0,1,0,0
"2216",269.35,0,0,90,2883,20,0,1,0,0
"2217",269.35,0,0,90,2883,20,0,1,0,0
"2218",269.58,0,0,90,2591,21,0,1,0,0
"2219",269.58,0,0,90,2591,21,0,1,0,0
"2220",269.58,0,0,90,2591,21,0,0,0,0
"2221",269.95,0,0,90,2004,22,0,1,0,0
"2222",269.95,0,0,90,2004,22,0,1,0,0
"2223",270.09,0,0,90,1113,23,0,0,0,0
"2224",270.09,0,0,90,1113,23,0,1,0,0
"2225",270.56,0,0,90,641,0,0,1,0,0
"2226",271.06,0,0,90,419,1,0,1,0,0
"2227",271.44,0,0,90,281,2,0,1,0,0
"2228",271.57,0,0,90,391,3,0,1,0,0
"2229",271.43,0,0,90,837,4,0,1,0,0
"2230",271.34,0,0,90,2489,5,0,0,1,0
"2231",270.61,0,0,90,5277,6,0,1,0,0
"2232",270.28,0,0,90,5631,7,0,1,0,0
"2233",270.17,0,0,90,5444,8,0,1,0,0
"2234",270.17,0,0,90,5444,8,0,1,0,0
"2235",269.74,0,0,75,4803,9,0,1,0,0
"2236",269.74,0,0,75,4803,9,0,1,0,0
"2237",270.01,0,0,90,4500,10,0,1,0,0
"2238",270.62,0,0,90,4785,11,0,1,0,0
"2239",270.62,0,0,90,4785,11,0,1,0,0
"2240",271.41,0,0,75,4800,12,0,1,0,0
"2241",273,0,0,78,5007,13,0,0,1,0
"2242",272.43,0,0,75,5632,15,0,1,0,0
"2243",271.6,0,0,90,6333,16,0,1,0,0
"2244",271.09,0,0,90,5831,17,0,1,0,0
"2245",270.9,0,0,90,4279,18,0,0,1,0
"2246",270.72,0,0,90,3270,19,0,1,0,0
"2247",270.89,0,0,90,2677,20,0,0,1,0
"2248",270.52,0,0,90,2458,21,0,0,0,0
"2249",270.52,0,0,90,2458,21,0,1,0,0
"2250",269.79,0,0,90,2208,22,0,0,0,0
"2251",269.79,0,0,90,2208,22,0,1,0,0
"2252",269.49,0,0,90,1244,23,0,0,1,0
"2253",268.92,0,0,90,737,0,0,0,1,0
"2254",268.41,0,0,90,436,1,0,0,0,0
"2255",268.41,0,0,90,436,1,0,1,0,0
"2256",267.99,0,0,90,318,2,0,0,0,0
"2257",267.99,0,0,90,318,2,0,1,0,0
"2258",267.65,0,0,90,386,3,0,0,0,0
"2259",267.65,0,0,90,386,3,0,1,0,0
"2260",267.56,0,0,90,739,4,0,0,0,0
"2261",267.56,0,0,90,739,4,0,1,0,0
"2262",267.56,0,0,90,739,4,0,1,0,0
"2263",267.56,0,0,90,2242,5,0,0,0,0
"2264",267.56,0,0,90,2242,5,0,1,0,0
"2265",267.56,0,0,90,2242,5,0,1,0,0
"2266",267.33,0,0,90,5014,6,0,0,0,0
"2267",267.33,0,0,90,5014,6,0,1,0,0
"2268",267.31,0,0,90,5982,7,0,0,0,0
"2269",267.31,0,0,90,5982,7,0,1,0,0
"2270",267.45,0,0,90,5315,8,0,0,0,0
"2271",267.45,0,0,90,5315,8,0,1,0,0
"2272",267.45,0,0,90,5315,8,0,1,0,0
"2273",267.87,0,0,90,5000,9,0,0,0,0
"2274",267.87,0,0,90,5000,9,0,1,0,0
"2275",268.39,0,0,90,4985,10,0,0,0,0
"2276",268.39,0,0,90,4985,10,0,1,0,0
"2277",268.39,0,0,90,4985,10,0,1,0,0
"2278",268.82,0,0,90,5409,11,0,1,0,0
"2279",269.6,0,0,90,5578,13,0,0,1,0
"2280",269.38,0,0,90,5806,14,0,0,1,0
"2281",268.88,0,0,75,5999,15,0,0,1,0
"2282",268.03,0,0,75,5968,16,0,0,1,0
"2283",266.72,0,0,40,5264,17,0,0,1,0
"2284",265.93,0,0,40,4605,18,0,0,1,0
"2285",265.51,0,0,20,3725,19,0,0,1,0
"2286",264.53,0,0,75,3058,20,0,0,1,0
"2287",263.41,0,0,20,2795,21,0,0,1,0
"2288",262.59,0,0,20,2724,22,0,0,1,0
"2289",262.15,0,0,20,1843,23,0,0,1,0
"2290",261.72,0,0,1,1227,0,0,0,0,1
"2291",261.17,0,0,1,741,1,0,0,0,1
"2292",260.86,0,0,1,531,2,0,0,0,1
"2293",260.44,0,0,1,407,3,0,0,0,1
"2294",260.19,0,0,1,394,4,0,0,0,1
"2295",259.74,0,0,1,651,5,0,0,0,1
"2296",259.47,0,0,1,1048,6,0,0,0,1
"2297",259.03,0,0,1,1451,7,0,0,0,1
"2298",259.03,0,0,1,2100,8,0,0,0,1
"2299",259.7,0,0,1,3111,9,0,0,0,1
"2300",261.21,0,0,1,3705,10,0,0,0,1
"2301",262.57,0,0,1,4164,11,0,0,0,1
"2302",263.75,0,0,1,4300,12,0,0,0,1
"2303",264.69,0,0,1,4350,13,0,0,0,1
"2304",265.51,0,0,1,4243,14,0,0,0,1
"2305",265.33,0,0,1,4332,15,0,0,0,1
"2306",264.82,0,0,1,4678,16,0,0,0,1
"2307",263.43,0,0,20,4384,17,0,0,1,0
"2308",262.44,0,0,20,3631,18,0,0,1,0
"2309",261.62,0,0,20,3132,19,0,0,1,0
"2310",261.31,0,0,1,2694,20,0,0,0,1
"2311",260.44,0,0,1,2567,21,0,0,0,1
"2312",260.69,0,0,1,2451,22,0,0,0,1
"2313",260.4,0,0,20,1693,23,0,0,1,0
"2314",259.94,0,0,1,1063,0,0,0,0,1
"2315",259.69,0,0,1,685,1,0,0,0,1
"2316",259.65,0,0,20,577,2,0,0,1,0
"2317",260.24,0,0,20,261,4,0,0,1,0
"2318",260.74,0,0,20,401,5,0,1,0,0
"2319",261.5,0,0,20,660,6,0,0,1,0
"2320",261.4,0,0,40,895,7,0,0,1,0
"2321",261.57,0,0,75,1417,8,0,0,1,0
"2322",262.99,0,0,75,2288,9,0,0,1,0
"2323",265.29,0,0,40,2955,10,0,0,1,0
"2324",266.89,0,0,75,3397,11,0,0,1,0
"2325",268.2,0,0,75,3324,12,0,0,1,0
"2326",269.17,0,0,20,3459,13,0,0,1,0
"2327",269.53,0,0,1,3292,14,0,0,0,1
"2328",269.42,0,0,1,3838,15,0,0,0,1
"2329",268.86,0,0,1,4039,16,0,0,0,1
"2330",267.86,0,0,1,3474,17,0,0,0,1
"2331",266.61,0,0,1,3071,18,0,0,0,1
"2332",265.76,0,0,1,2537,19,0,0,0,1
"2333",265.15,0,0,1,2254,20,0,0,0,1
"2334",265.33,0,0,1,2099,21,0,0,0,1
"2335",265.03,0,0,1,1847,22,0,0,0,1
"2336",265.09,0,0,20,1198,23,0,0,0,0
"2337",264.77,0,0,90,664,0,0,0,1,0
"2338",264.46,0,0,90,401,1,0,0,1,0
"2339",263.76,0,0,90,330,2,0,0,1,0
"2340",262.6,0,0,90,250,3,0,0,1,0
"2341",261.78,0,0,40,430,4,0,0,1,0
"2342",261.31,0,0,75,998,5,0,0,1,0
"2343",260.84,0,0,75,1940,6,0,0,1,0
"2344",260.5,0,0,75,2440,7,0,0,1,0
"2345",260.01,0,0,75,2174,8,0,0,1,0
"2346",260.84,0,0,75,2521,9,0,0,1,0
"2347",262,0,0,75,3008,10,0,0,1,0
"2348",262.38,0,0,1,3559,11,0,0,0,1
"2349",263.87,0,0,90,3997,12,0,0,1,0
"2350",264.61,0,0,90,3821,13,0,0,1,0
"2351",265.41,0,0,75,4048,14,0,0,1,0
"2352",265.47,0,0,75,4032,15,0,0,1,0
"2353",265.46,0,0,75,3759,16,0,0,1,0
"2354",264.76,0,0,75,3099,17,0,0,1,0
"2355",264.15,0,0,75,2536,18,0,0,1,0
"2356",263.81,0,0,75,1972,19,0,0,1,0
"2357",263.32,0,0,75,2212,20,0,0,1,0
"2358",263.53,0,0,75,2463,21,0,0,1,0
"2359",263.78,0,0,75,2240,22,0,0,1,0
"2360",264.12,0,0,75,1542,23,0,0,1,0
"2361",264.4,0,0,90,803,0,1,0,1,0
"2362",264.52,0,0,90,575,1,0,0,1,0
"2363",264.42,0,0,90,352,2,0,0,1,0
"2364",264.31,0,0,90,191,3,0,0,1,0
"2365",264.31,0,0,90,125,4,0,0,0,0
"2366",263.91,0,0,90,208,5,0,0,0,0
"2367",263.69,0,0,90,432,6,0,0,0,0
"2368",263.45,0,0,90,478,7,0,0,0,0
"2369",263.45,0,0,90,478,7,0,1,0,0
"2370",263.34,0,0,90,642,8,0,0,0,0
"2371",263.2,0,0,90,1138,9,0,0,0,0
"2372",263.26,0,0,75,1787,10,0,0,1,0
"2373",264.03,0,0,40,2314,11,0,0,1,0
"2374",264.21,0,0,75,2549,12,0,0,1,0
"2375",264.12,0,0,20,2724,13,0,0,1,0
"2376",264.11,0,0,1,2739,14,0,0,0,1
"2377",263.75,0,0,1,2788,15,0,0,0,1
"2378",263.25,0,0,1,2938,16,0,0,0,1
"2379",260.79,0,0,1,2934,17,0,0,0,1
"2380",260.51,0,0,1,2944,18,0,0,0,1
"2381",259.68,0,0,1,2941,19,0,0,0,1
"2382",259.57,0,0,1,2795,20,0,0,0,1
"2383",258.82,0,0,1,2370,21,0,0,0,1
"2384",258.45,0,0,1,1758,22,0,0,0,1
"2385",258.23,0,0,1,1079,23,0,0,0,1
"2386",257.72,0,0,1,539,0,0,0,0,1
"2387",256.97,0,0,1,285,1,0,0,0,1
"2388",256.22,0,0,1,252,2,0,0,0,1
"2389",255.9,0,0,1,275,3,0,0,0,1
"2390",255.5,0,0,1,558,4,0,0,0,1
"2391",254.9,0,0,1,1880,5,0,0,0,1
"2392",254.58,0,0,1,3922,6,0,0,0,1
"2393",254.35,0,0,1,4087,7,0,0,0,1
"2394",253.87,0,0,20,3745,8,0,0,1,0
"2395",254.84,0,0,20,3577,9,0,0,1,0
"2396",255.85,0,0,20,3708,10,0,0,1,0
"2397",256.4,0,0,1,4209,11,0,0,0,1
"2398",258.1,0,0,89,4422,12,0,0,1,0
"2399",258.93,0,0,1,4699,13,0,0,0,1
"2400",259.3,0,0,1,4935,14,0,0,0,1
"2401",259.35,0,0,1,5203,15,0,0,0,1
"2402",259.97,0,0,40,5489,16,0,0,1,0
"2403",258.92,0,0,20,5036,17,0,0,1,0
"2404",258,0,0,40,3838,18,0,0,1,0
"2405",257.95,0,0,20,2796,19,0,0,1,0
"2406",257.46,0,0,75,2327,20,0,0,1,0
"2407",257.49,0,0,75,2010,21,0,0,1,0
"2408",256.9,0,0,90,1856,22,0,0,1,0
"2409",256.78,0,0,75,1139,23,0,0,1,0
"2410",255.83,0,0,36,686,0,0,0,1,0
"2411",256.27,0,0,75,418,1,0,0,1,0
"2412",256.57,0,0,75,301,2,0,0,1,0
"2413",257.12,0,0,75,303,3,0,0,1,0
"2414",257.32,0,0,90,625,4,0,0,1,0
"2415",257.57,0,0,90,2085,5,0,0,1,0
"2416",257.83,0,0,90,4313,6,0,0,1,0
"2417",258.29,0,0,90,4795,7,0,0,1,0
"2418",258.39,0,0,90,4285,8,0,0,1,0
"2419",258.89,0,0,90,4181,9,0,0,1,0
"2420",259.1,0,0,75,4177,10,0,0,1,0
"2421",260.67,0,0,1,4434,11,0,0,0,1
"2422",262.73,0,0,40,4791,12,0,0,1,0
"2423",263.81,0,0,20,4920,13,0,0,1,0
"2424",264.36,0,0,40,5212,14,0,0,1,0
"2425",264.62,0,0,40,5352,15,0,0,1,0
"2426",264.17,0,0,1,5652,16,0,0,0,1
"2427",262.86,0,0,1,4654,17,0,0,0,1
"2428",261.69,0,0,1,3629,18,0,0,0,1
"2429",260.96,0,0,1,2651,19,0,0,0,1
"2430",260.58,0,0,1,2387,20,0,0,0,1
"2431",260.84,0,0,40,2134,21,0,0,1,0
"2432",260.79,0,0,75,1971,22,0,0,1,0
"2433",259.53,0,0,40,1182,23,0,0,1,0
"2434",259.38,0,0,20,652,0,0,0,1,0
"2435",258.28,0,0,40,452,1,0,0,1,0
"2436",258.34,0,0,40,346,2,0,0,1,0
"2437",258.94,0,0,75,394,3,0,0,1,0
"2438",259.06,0,0,75,633,4,0,0,1,0
"2439",259.49,0,0,75,1887,5,0,0,1,0
"2440",259.92,0,0,90,3913,6,0,0,1,0
"2441",259.95,0,0,75,4353,7,0,0,1,0
"2442",259.81,0,0,75,3848,8,0,0,1,0
"2443",260.36,0,0,92,3860,9,0,0,1,0
"2444",261.91,0,0,75,3795,10,0,0,1,0
"2445",263.55,0,0,75,4471,11,0,0,1,0
"2446",265.78,0,0,90,4860,13,0,0,1,0
"2447",266.14,0,0,90,5262,14,0,0,1,0
"2448",265.93,0,0,90,5372,15,0,0,0,0
"2449",265.93,0,0,90,5372,15,0,1,0,0
"2450",266.16,0,0,90,5441,16,0,0,0,0
"2451",266.16,0,0,90,5441,16,0,1,0,0
"2452",265.97,0,0,90,4760,17,0,0,0,0
"2453",265.97,0,0,90,4760,17,0,1,0,0
"2454",265.98,0,0,90,4134,18,0,0,0,0
"2455",265.98,0,0,90,4134,18,0,1,0,0
"2456",265.92,0,0,90,3138,19,0,0,0,0
"2457",265.92,0,0,90,3138,19,0,1,0,0
"2458",265.92,0,0,90,2637,20,0,0,0,0
"2459",265.92,0,0,90,2637,20,0,1,0,0
"2460",265.92,0,0,90,2614,21,0,0,0,0
"2461",265.92,0,0,90,2614,21,0,1,0,0
"2462",265.82,0,0,90,2335,22,0,0,0,0
"2463",265.82,0,0,90,2335,22,0,1,0,0
"2464",265.73,0,0,90,1646,23,0,0,0,0
"2465",265.73,0,0,90,1646,23,0,1,0,0
"2466",265.62,0,0,90,1003,0,0,0,0,0
"2467",265.62,0,0,90,1003,0,0,1,0,0
"2468",265.56,0,0,90,670,1,0,0,0,0
"2469",265.56,0,0,90,670,1,0,1,0,0
"2470",265.27,0,0,90,503,2,0,0,0,0
"2471",265.27,0,0,90,503,2,0,1,0,0
"2472",265.52,0,0,90,357,3,0,0,0,0
"2473",265.52,0,0,90,357,3,0,1,0,0
"2474",265.62,0,0,90,399,4,0,0,0,0
"2475",265.62,0,0,90,399,4,0,1,0,0
"2476",265.51,0,0,90,619,5,0,0,0,0
"2477",265.51,0,0,90,619,5,0,1,0,0
"2478",265.32,0,0,90,1018,6,0,0,0,0
"2479",265.14,0,0,90,1280,7,0,0,0,0
"2480",265.14,0,0,90,1280,7,0,1,0,0
"2481",265.19,0,0,90,1774,8,0,0,0,0
"2482",265.19,0,0,90,1774,8,0,1,0,0
"2483",265.51,0,0,90,2565,9,0,0,0,0
"2484",265.51,0,0,90,2565,9,0,1,0,0
"2485",265.87,0,0,90,3055,10,0,0,0,0
"2486",265.87,0,0,90,3055,10,0,1,0,0
"2487",266.68,0,0,90,3583,11,0,0,0,0
"2488",266.68,0,0,90,3583,11,0,1,0,0
"2489",267.81,0,0,75,3910,12,0,0,0,0
"2490",268.27,0,0,90,4093,13,0,0,0,0
"2491",268.58,0,0,90,4240,14,0,0,0,0
"2492",268.58,0,0,90,4240,14,0,1,0,0
"2493",268.34,0,0,75,4325,15,0,0,0,0
"2494",268.34,0,0,75,4325,15,0,1,0,0
"2495",267.87,0,0,75,4357,16,0,0,0,0
"2496",267.87,0,0,75,4357,16,0,1,0,0
"2497",266.72,0,0,75,4522,17,0,0,0,0
"2498",265.6,0,0,75,4732,18,0,0,0,0
"2499",264.56,0,0,90,2859,19,0,1,0,0
