"","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","traffic_volume","time","holiday_Yes","weather_main_Clouds","weather_main_Drizzle","weather_main_Fog","weather_main_Haze","weather_main_Mist","weather_main_Rain","weather_main_Smoke","weather_main_Snow","weather_main_Squall","weather_main_Thunderstorm"
"2823","No",276.29,0,0,90,"Drizzle",5668,17,0,0,1,0,0,0,0,0,0,0,0
"2824","No",274.92,0,0,90,"Rain",4476,18,0,0,0,0,0,0,1,0,0,0,0
"2825","No",274.92,0,0,90,"Rain",4476,18,0,0,0,0,0,0,1,0,0,0,0
"2826","No",274.05,0,0,90,"Rain",3433,19,0,0,0,0,0,0,1,0,0,0,0
"2827","No",274.05,0,0,90,"Mist",3433,19,0,0,0,0,0,1,0,0,0,0,0
"2828","No",274.05,0,0,90,"Rain",3433,19,0,0,0,0,0,0,1,0,0,0,0
"2829","No",273.93,0,0,90,"Rain",2711,20,0,0,0,0,0,0,1,0,0,0,0
"2830","No",273.93,0,0,90,"Mist",2711,20,0,0,0,0,0,1,0,0,0,0,0
"2831","No",273.93,0,0,90,"Rain",2511,21,0,0,0,0,0,0,1,0,0,0,0
"2832","No",273.93,0,0,90,"Mist",2511,21,0,0,0,0,0,1,0,0,0,0,0
"2833","No",273.93,0,0,90,"Drizzle",2511,21,0,0,1,0,0,0,0,0,0,0,0
"2834","No",274.05,0,0,90,"Mist",2143,22,0,0,0,0,0,1,0,0,0,0,0
"2835","No",274.05,0,0,90,"Rain",2143,22,0,0,0,0,0,0,1,0,0,0,0
"2836","No",274.18,0,0,90,"Drizzle",1629,23,0,0,1,0,0,0,0,0,0,0,0
"2837","No",274.18,0,0,90,"Mist",1629,23,0,0,0,0,0,1,0,0,0,0,0
"2838","No",274.18,0,0,90,"Rain",1629,23,0,0,0,0,0,0,1,0,0,0,0
"2839","No",274.67,0,0,90,"Drizzle",1043,0,0,0,1,0,0,0,0,0,0,0,0
"2840","No",274.67,0,0,90,"Mist",1043,0,0,0,0,0,0,1,0,0,0,0,0
"2841","No",274.67,0,0,90,"Rain",1043,0,0,0,0,0,0,0,1,0,0,0,0
"2842","No",274.67,0,0,90,"Mist",682,1,0,0,0,0,0,1,0,0,0,0,0
"2843","No",274.67,0,0,90,"Rain",682,1,0,0,0,0,0,0,1,0,0,0,0
"2844","No",274.67,0,0,90,"Mist",518,2,0,0,0,0,0,1,0,0,0,0,0
"2845","No",274.67,0,0,90,"Mist",353,3,0,0,0,0,0,1,0,0,0,0,0
"2846","No",274.67,0,0,90,"Mist",382,4,0,0,0,0,0,1,0,0,0,0,0
"2847","No",274.8,0,0,90,"Mist",644,5,0,0,0,0,0,1,0,0,0,0,0
"2848","No",274.8,0,0,90,"Fog",644,5,0,0,0,1,0,0,0,0,0,0,0
"2849","No",274.8,0,0,90,"Drizzle",1142,6,0,0,1,0,0,0,0,0,0,0,0
"2850","No",274.8,0,0,90,"Mist",1142,6,0,0,0,0,0,1,0,0,0,0,0
"2851","No",274.8,0,0,90,"Fog",1142,6,0,0,0,1,0,0,0,0,0,0,0
"2852","No",274.67,0,0,90,"Drizzle",1696,7,0,0,1,0,0,0,0,0,0,0,0
"2853","No",274.67,0,0,90,"Mist",1696,7,0,0,0,0,0,1,0,0,0,0,0
"2854","No",274.8,0,0,90,"Mist",2624,8,0,0,0,0,0,1,0,0,0,0,0
"2855","No",275.05,0,0,90,"Mist",3377,9,0,0,0,0,0,1,0,0,0,0,0
"2856","No",275.29,0,0,90,"Mist",3600,10,0,0,0,0,0,1,0,0,0,0,0
"2857","No",275.54,0,0,90,"Drizzle",4017,11,0,0,1,0,0,0,0,0,0,0,0
"2858","No",275.54,0,0,90,"Mist",4017,11,0,0,0,0,0,1,0,0,0,0,0
"2859","No",275.54,0,0,90,"Fog",4017,11,0,0,0,1,0,0,0,0,0,0,0
"2860","No",275.66,0,0,90,"Drizzle",4538,12,0,0,1,0,0,0,0,0,0,0,0
"2861","No",275.66,0,0,90,"Mist",4538,12,0,0,0,0,0,1,0,0,0,0,0
"2862","No",275.66,0,0,90,"Fog",4538,12,0,0,0,1,0,0,0,0,0,0,0
"2863","No",275.79,0,0,90,"Drizzle",4556,13,0,0,1,0,0,0,0,0,0,0,0
"2864","No",275.79,0,0,90,"Mist",4556,13,0,0,0,0,0,1,0,0,0,0,0
"2865","No",275.92,0,0,90,"Drizzle",4547,14,0,0,1,0,0,0,0,0,0,0,0
"2866","No",275.92,0,0,90,"Mist",4547,14,0,0,0,0,0,1,0,0,0,0,0
"2867","No",275.66,0,0,90,"Drizzle",4557,15,0,0,1,0,0,0,0,0,0,0,0
"2868","No",275.66,0,0,90,"Mist",4557,15,0,0,0,0,0,1,0,0,0,0,0
"2869","No",275.66,0,0,90,"Fog",4557,15,0,0,0,1,0,0,0,0,0,0,0
"2870","No",275.67,0,0,90,"Drizzle",4338,16,0,0,1,0,0,0,0,0,0,0,0
"2871","No",275.67,0,0,90,"Mist",4338,16,0,0,0,0,0,1,0,0,0,0,0
"2872","No",275.93,0,0,90,"Mist",4170,17,0,0,0,0,0,1,0,0,0,0,0
"2873","No",275.93,0,0,90,"Drizzle",4170,17,0,0,1,0,0,0,0,0,0,0,0
"2874","No",275.93,0,0,90,"Drizzle",4170,17,0,0,1,0,0,0,0,0,0,0,0
"2875","No",276.05,0,0,90,"Mist",3789,18,0,0,0,0,0,1,0,0,0,0,0
"2876","No",276.05,0,0,90,"Drizzle",3789,18,0,0,1,0,0,0,0,0,0,0,0
"2877","No",276.05,0,0,90,"Rain",3789,18,0,0,0,0,0,0,1,0,0,0,0
"2878","No",276.31,0,0,90,"Mist",2627,19,0,0,0,0,0,1,0,0,0,0,0
"2879","No",276.31,0,0,90,"Drizzle",2627,19,0,0,1,0,0,0,0,0,0,0,0
"2880","No",276.68,0,0,90,"Mist",2352,20,0,0,0,0,0,1,0,0,0,0,0
"2881","No",276.68,0,0,90,"Drizzle",2352,20,0,0,1,0,0,0,0,0,0,0,0
"2882","No",276.68,0,0,90,"Drizzle",2352,20,0,0,1,0,0,0,0,0,0,0,0
"2883","No",276.93,0,0,90,"Mist",2304,21,0,0,0,0,0,1,0,0,0,0,0
"2884","No",276.93,0,0,90,"Fog",2304,21,0,0,0,1,0,0,0,0,0,0,0
"2885","No",276.93,0,0,90,"Drizzle",2304,21,0,0,1,0,0,0,0,0,0,0,0
"2886","No",277.31,0,0,90,"Rain",2101,22,0,0,0,0,0,0,1,0,0,0,0
"2887","No",277.31,0,0,90,"Mist",2101,22,0,0,0,0,0,1,0,0,0,0,0
"2888","No",277.31,0,0,90,"Drizzle",2101,22,0,0,1,0,0,0,0,0,0,0,0
"2889","No",277.21,0,0,90,"Mist",1807,23,0,0,0,0,0,1,0,0,0,0,0
"2890","No",276.2,0,0,90,"Clouds",1049,0,0,1,0,0,0,0,0,0,0,0,0
"2891","No",274.35,0,0,90,"Snow",681,1,0,0,0,0,0,0,0,0,1,0,0
"2892","No",274.35,0,0,90,"Mist",681,1,0,0,0,0,0,1,0,0,0,0,0
"2893","No",268.44,0,0,90,"Snow",306,3,0,0,0,0,0,0,0,0,1,0,0
"2894","No",267.57,0,0,90,"Snow",199,4,0,0,0,0,0,0,0,0,1,0,0
"2895","No",266.2,0,0,90,"Snow",422,5,0,0,0,0,0,0,0,0,1,0,0
"2896","No",265.06,0,0,90,"Snow",686,6,0,0,0,0,0,0,0,0,1,0,0
"2897","No",264.83,0,0,90,"Snow",951,7,0,0,0,0,0,0,0,0,1,0,0
"2898","No",263.83,0,0,90,"Snow",1444,8,0,0,0,0,0,0,0,0,1,0,0
"2899","No",263.07,0,0,75,"Haze",2983,10,0,0,0,0,1,0,0,0,0,0,0
"2900","No",263.07,0,0,75,"Snow",2983,10,0,0,0,0,0,0,0,0,1,0,0
"2901","No",263.07,0,0,40,"Clouds",3498,11,0,1,0,0,0,0,0,0,0,0,0
"2902","No",262.93,0,0,75,"Clouds",3907,13,0,1,0,0,0,0,0,0,0,0,0
"2903","No",262.31,0,0,90,"Snow",3644,14,0,0,0,0,0,0,0,0,1,0,0
"2904","No",261.32,0,0,75,"Clouds",3687,16,0,1,0,0,0,0,0,0,0,0,0
"2905","No",260.58,0,0,90,"Clouds",3400,17,0,1,0,0,0,0,0,0,0,0,0
"2906","No",259.94,0,0,40,"Clouds",2363,19,0,1,0,0,0,0,0,0,0,0,0
"2907","No",259.08,0,0,75,"Clouds",1943,20,0,1,0,0,0,0,0,0,0,0,0
"2908","No",258.71,0,0,75,"Haze",1718,21,0,0,0,0,1,0,0,0,0,0,0
"2909","No",258.45,0,0,20,"Clouds",1274,22,0,1,0,0,0,0,0,0,0,0,0
"2910","No",257.83,0,0,20,"Clouds",785,23,0,1,0,0,0,0,0,0,0,0,0
"2911","No",257.7,0,0,20,"Clouds",429,0,0,1,0,0,0,0,0,0,0,0,0
"2912","No",257.19,0,0,20,"Clouds",265,1,0,1,0,0,0,0,0,0,0,0,0
"2913","No",256.95,0,0,1,"Clear",222,2,0,0,0,0,0,0,0,0,0,0,0
"2914","No",256.83,0,0,1,"Clear",281,3,0,0,0,0,0,0,0,0,0,0,0
"2915","No",256.7,0,0,20,"Clouds",735,4,0,1,0,0,0,0,0,0,0,0,0
"2916","No",256.58,0,0,90,"Clouds",2368,5,0,1,0,0,0,0,0,0,0,0,0
"2917","No",256.34,0,0,90,"Clouds",5427,6,0,1,0,0,0,0,0,0,0,0,0
"2918","No",256.34,0,0,90,"Clouds",6579,7,0,1,0,0,0,0,0,0,0,0,0
"2919","No",256.2,0,0,75,"Clouds",5908,8,0,1,0,0,0,0,0,0,0,0,0
"2920","No",256.42,0,0,75,"Snow",4673,9,0,0,0,0,0,0,0,0,1,0,0
"2921","No",256.82,0,0,90,"Snow",3943,10,0,0,0,0,0,0,0,0,1,0,0
"2922","No",256.82,0,0,90,"Haze",3943,10,0,0,0,0,1,0,0,0,0,0,0
"2923","No",257.68,0,0,90,"Snow",4217,11,0,0,0,0,0,0,0,0,1,0,0
"2924","No",257.68,0,0,90,"Haze",4217,11,0,0,0,0,1,0,0,0,0,0,0
"2925","No",258.59,0,0,75,"Haze",4509,12,0,0,0,0,1,0,0,0,0,0,0
"2926","No",258.59,0,0,75,"Snow",4509,12,0,0,0,0,0,0,0,0,1,0,0
"2927","No",259.07,0,0,90,"Snow",4532,13,0,0,0,0,0,0,0,0,1,0,0
"2928","No",259.07,0,0,90,"Haze",4532,13,0,0,0,0,1,0,0,0,0,0,0
"2929","No",259.56,0,0,90,"Snow",5170,14,0,0,0,0,0,0,0,0,1,0,0
"2930","No",259.6,0,0,90,"Snow",5554,15,0,0,0,0,0,0,0,0,1,0,0
"2931","No",259.6,0,0,90,"Haze",5554,15,0,0,0,0,1,0,0,0,0,0,0
"2932","No",259.45,0,0,90,"Snow",6414,16,0,0,0,0,0,0,0,0,1,0,0
"2933","No",259.45,0,0,90,"Haze",6414,16,0,0,0,0,1,0,0,0,0,0,0
"2934","No",259.1,0,0,90,"Clouds",5964,17,0,1,0,0,0,0,0,0,0,0,0
"2935","No",258.83,0,0,90,"Clouds",4203,18,0,1,0,0,0,0,0,0,0,0,0
"2936","No",258.51,0,0,75,"Clouds",2859,19,0,1,0,0,0,0,0,0,0,0,0
"2937","No",258.42,0,0,40,"Clouds",2298,20,0,1,0,0,0,0,0,0,0,0,0
"2938","No",258.22,0,0,20,"Clouds",2065,21,0,1,0,0,0,0,0,0,0,0,0
"2939","No",257.97,0,0,1,"Clear",1347,22,0,0,0,0,0,0,0,0,0,0,0
"2940","No",257.97,0,0,1,"Clear",909,23,0,0,0,0,0,0,0,0,0,0,0
"2941","No",257.93,0,0,1,"Clear",487,0,0,0,0,0,0,0,0,0,0,0,0
"2942","No",257.93,0,0,1,"Clear",325,1,0,0,0,0,0,0,0,0,0,0,0
"2943","No",257.72,0,0,1,"Clear",246,2,0,0,0,0,0,0,0,0,0,0,0
"2944","No",257.67,0,0,1,"Clear",289,3,0,0,0,0,0,0,0,0,0,0,0
"2945","No",257.57,0,0,1,"Clear",731,4,0,0,0,0,0,0,0,0,0,0,0
"2946","No",257.77,0,0,1,"Clear",2432,5,0,0,0,0,0,0,0,0,0,0,0
"2947","No",257.79,0,0,20,"Clouds",5434,6,0,1,0,0,0,0,0,0,0,0,0
"2948","No",257.75,0,0,90,"Clouds",5916,7,0,1,0,0,0,0,0,0,0,0,0
"2949","No",257.66,0,0,75,"Clouds",6179,8,0,1,0,0,0,0,0,0,0,0,0
"2950","No",258.65,0,0,20,"Clouds",4189,10,0,1,0,0,0,0,0,0,0,0,0
"2951","No",259.57,0,0,40,"Clouds",4497,11,0,1,0,0,0,0,0,0,0,0,0
"2952","No",261.3,0,0,40,"Clouds",4884,13,0,1,0,0,0,0,0,0,0,0,0
"2953","No",261.68,0,0,20,"Clouds",5136,14,0,1,0,0,0,0,0,0,0,0,0
"2954","No",261.78,0,0,20,"Clouds",5627,15,0,1,0,0,0,0,0,0,0,0,0
"2955","No",261.39,0,0,1,"Clear",6493,16,0,0,0,0,0,0,0,0,0,0,0
"2956","No",260.82,0,0,20,"Clouds",5739,17,0,1,0,0,0,0,0,0,0,0,0
"2957","No",260.76,0,0,20,"Clouds",4491,18,0,1,0,0,0,0,0,0,0,0,0
"2958","No",260.66,0,0,75,"Clouds",3043,19,0,1,0,0,0,0,0,0,0,0,0
"2959","No",260.71,0,0,75,"Clouds",2828,20,0,1,0,0,0,0,0,0,0,0,0
"2960","No",260.66,0,0,75,"Clouds",2331,21,0,1,0,0,0,0,0,0,0,0,0
"2961","No",260.66,0,0,20,"Clouds",1433,22,0,1,0,0,0,0,0,0,0,0,0
"2962","No",260.5,0,0,1,"Clear",989,23,0,0,0,0,0,0,0,0,0,0,0
"2963","No",261.2,0,0,1,"Clear",498,0,0,0,0,0,0,0,0,0,0,0,0
"2964","No",261.36,0,0,1,"Clear",330,1,0,0,0,0,0,0,0,0,0,0,0
"2965","No",262.03,0,0,1,"Mist",249,2,0,0,0,0,0,1,0,0,0,0,0
"2966","No",261.26,0,0,1,"Clear",792,4,0,0,0,0,0,0,0,0,0,0,0
"2967","No",260.99,0,0,1,"Mist",2408,5,0,0,0,0,0,1,0,0,0,0,0
"2968","No",260.5,0,0,1,"Clear",4987,6,0,0,0,0,0,0,0,0,0,0,0
"2969","No",260.08,0,0,1,"Clear",5709,7,0,0,0,0,0,0,0,0,0,0,0
"2970","No",260.94,0,0,20,"Clouds",5751,8,0,1,0,0,0,0,0,0,0,0,0
"2971","No",262.93,0,0,20,"Clouds",5303,9,0,1,0,0,0,0,0,0,0,0,0
"2972","No",264.57,0,0,1,"Clear",4333,10,0,0,0,0,0,0,0,0,0,0,0
"2973","No",266.42,0,0,1,"Clear",4623,11,0,0,0,0,0,0,0,0,0,0,0
"2974","No",268.51,0,0,1,"Clear",4849,12,0,0,0,0,0,0,0,0,0,0,0
"2975","No",269.74,0,0,1,"Clear",4984,13,0,0,0,0,0,0,0,0,0,0,0
"2976","No",270.59,0,0,1,"Clear",5354,14,0,0,0,0,0,0,0,0,0,0,0
"2977","No",271.15,0,0,20,"Clouds",5700,15,0,1,0,0,0,0,0,0,0,0,0
"2978","No",271.2,0,0,20,"Clouds",6465,16,0,1,0,0,0,0,0,0,0,0,0
"2979","No",270.29,0,0,1,"Clear",6019,17,0,0,0,0,0,0,0,0,0,0,0
"2980","No",269.28,0,0,1,"Clear",4425,18,0,0,0,0,0,0,0,0,0,0,0
"2981","No",268.85,0,0,1,"Clear",3188,19,0,0,0,0,0,0,0,0,0,0,0
"2982","No",268.95,0,0,1,"Clear",2807,20,0,0,0,0,0,0,0,0,0,0,0
"2983","No",268.8,0,0,1,"Clear",3090,21,0,0,0,0,0,0,0,0,0,0,0
"2984","No",268.71,0,0,0,"Clear",2171,22,0,0,0,0,0,0,0,0,0,0,0
"2985","No",268.71,0,0,0,"Clear",542,0,0,0,0,0,0,0,0,0,0,0,0
"2986","No",266.25,0,0,59,"Clouds",339,1,0,1,0,0,0,0,0,0,0,0,0
"2987","No",266.25,0,0,59,"Clouds",279,2,0,1,0,0,0,0,0,0,0,0,0
"2988","No",266.25,0,0,59,"Clouds",299,3,0,1,0,0,0,0,0,0,0,0,0
"2989","No",266.25,0,0,59,"Clouds",761,4,0,1,0,0,0,0,0,0,0,0,0
"2990","No",266.25,0,0,59,"Clouds",2502,5,0,1,0,0,0,0,0,0,0,0,0
"2991","No",266.25,0,0,59,"Clouds",5611,6,0,1,0,0,0,0,0,0,0,0,0
"2992","No",271.5,0,0,90,"Mist",6857,7,0,0,0,0,0,1,0,0,0,0,0
"2993","No",271.5,0,0,90,"Snow",6857,7,0,0,0,0,0,0,0,0,1,0,0
"2994","No",272.11,0,0,90,"Clouds",5912,8,0,1,0,0,0,0,0,0,0,0,0
"2995","No",273,0,0,90,"Clouds",4952,9,0,1,0,0,0,0,0,0,0,0,0
"2996","No",274.1,0,0,90,"Clouds",4205,10,0,1,0,0,0,0,0,0,0,0,0
"2997","No",274.78,0,0,90,"Clouds",4662,11,0,1,0,0,0,0,0,0,0,0,0
"2998","No",274.07,0,0,90,"Snow",4929,12,0,0,0,0,0,0,0,0,1,0,0
"2999","No",272.73,0,0,90,"Snow",4897,13,0,0,0,0,0,0,0,0,1,0,0
"3000","No",271.74,0,0,90,"Snow",5268,14,0,0,0,0,0,0,0,0,1,0,0
"3001","No",271.74,0,0,90,"Mist",5268,14,0,0,0,0,0,1,0,0,0,0,0
"3002","No",270.98,0,0,90,"Snow",5873,15,0,0,0,0,0,0,0,0,1,0,0
"3003","No",270.58,0,0,90,"Clouds",6490,16,0,1,0,0,0,0,0,0,0,0,0
"3004","No",269.63,0,0,20,"Clouds",6488,17,0,1,0,0,0,0,0,0,0,0,0
"3005","No",267.73,0,0,1,"Clear",4582,18,0,0,0,0,0,0,0,0,0,0,0
"3006","No",266.83,0,0,1,"Clear",3243,19,0,0,0,0,0,0,0,0,0,0,0
"3007","No",265.75,0,0,1,"Clear",2761,20,0,0,0,0,0,0,0,0,0,0,0
"3008","No",264.32,0,0,1,"Clear",2646,21,0,0,0,0,0,0,0,0,0,0,0
"3009","No",263.51,0,0,1,"Clear",1787,22,0,0,0,0,0,0,0,0,0,0,0
"3010","No",262.34,0,0,1,"Clear",1147,23,0,0,0,0,0,0,0,0,0,0,0
"3011","No",261.36,0,0,1,"Clear",602,0,0,0,0,0,0,0,0,0,0,0,0
"3012","No",260.74,0,0,20,"Clouds",355,1,0,1,0,0,0,0,0,0,0,0,0
"3013","No",260.58,0,0,75,"Clouds",301,2,0,1,0,0,0,0,0,0,0,0,0
"3014","No",260.32,0,0,90,"Clouds",345,3,0,1,0,0,0,0,0,0,0,0,0
"3015","No",260,0,0,75,"Clouds",712,4,0,1,0,0,0,0,0,0,0,0,0
"3016","No",259.77,0,0,75,"Clouds",2316,5,0,1,0,0,0,0,0,0,0,0,0
"3017","No",258.94,0,0,75,"Clouds",5157,6,0,1,0,0,0,0,0,0,0,0,0
"3018","No",258.52,0,0,20,"Clouds",6439,7,0,1,0,0,0,0,0,0,0,0,0
"3019","No",258.78,0,0,20,"Clouds",5727,8,0,1,0,0,0,0,0,0,0,0,0
"3020","No",259.76,0,0,90,"Snow",5023,9,0,0,0,0,0,0,0,0,1,0,0
"3021","No",260.17,0,0,90,"Snow",4367,10,0,0,0,0,0,0,0,0,1,0,0
"3022","No",261.02,0,0,90,"Snow",4813,11,0,0,0,0,0,0,0,0,1,0,0
"3023","No",261.02,0,0,90,"Haze",4813,11,0,0,0,0,1,0,0,0,0,0,0
"3024","No",264.55,0,0,20,"Clouds",5398,13,0,1,0,0,0,0,0,0,0,0,0
"3025","No",265.22,0,0,20,"Clouds",5474,14,0,1,0,0,0,0,0,0,0,0,0
"3026","No",265.34,0,0,1,"Clear",5953,15,0,0,0,0,0,0,0,0,0,0,0
"3027","No",265.31,0,0,1,"Clear",6514,16,0,0,0,0,0,0,0,0,0,0,0
"3028","No",264.4,0,0,20,"Clouds",5927,17,0,1,0,0,0,0,0,0,0,0,0
"3029","No",263.1,0,0,20,"Clouds",4792,18,0,1,0,0,0,0,0,0,0,0,0
"3030","No",263.15,0,0,40,"Clouds",3503,19,0,1,0,0,0,0,0,0,0,0,0
"3031","No",263.21,0,0,90,"Clouds",2799,20,0,1,0,0,0,0,0,0,0,0,0
"3032","No",264.02,0,0,90,"Clouds",2669,21,0,1,0,0,0,0,0,0,0,0,0
"3033","No",264.01,0,0,90,"Clouds",2311,22,0,1,0,0,0,0,0,0,0,0,0
"3034","No",264.4,0,0,90,"Clouds",1659,23,0,1,0,0,0,0,0,0,0,0,0
"3035","No",264.61,0,0,90,"Snow",1021,0,0,0,0,0,0,0,0,0,1,0,0
"3036","No",264.75,0,0,90,"Snow",696,1,0,0,0,0,0,0,0,0,1,0,0
"3037","No",264.86,0,0,90,"Snow",535,2,0,0,0,0,0,0,0,0,1,0,0
"3038","No",264.86,0,0,90,"Mist",535,2,0,0,0,0,0,1,0,0,0,0,0
"3039","No",265.37,0,0,90,"Snow",353,3,0,0,0,0,0,0,0,0,1,0,0
"3040","No",265.78,0,0,90,"Clouds",361,4,0,1,0,0,0,0,0,0,0,0,0
"3041","No",266.24,0,0,90,"Clouds",687,5,0,1,0,0,0,0,0,0,0,0,0
"3042","No",267.11,0,0,90,"Clouds",1111,6,0,1,0,0,0,0,0,0,0,0,0
"3043","No",267.98,0,0,90,"Clouds",1702,7,0,1,0,0,0,0,0,0,0,0,0
"3044","No",269.02,0,0,90,"Clouds",2595,8,0,1,0,0,0,0,0,0,0,0,0
"3045","No",271.02,0,0,75,"Clouds",3346,9,0,1,0,0,0,0,0,0,0,0,0
"3046","No",272.74,0,0,75,"Clouds",3550,10,0,1,0,0,0,0,0,0,0,0,0
"3047","No",275.16,0,0,40,"Clouds",4096,11,0,1,0,0,0,0,0,0,0,0,0
"3048","No",276.72,0,0,40,"Clouds",4803,12,0,1,0,0,0,0,0,0,0,0,0
"3049","No",277.1,0,0,75,"Clouds",4906,13,0,1,0,0,0,0,0,0,0,0,0
"3050","No",277.28,0,0,75,"Clouds",4973,14,0,1,0,0,0,0,0,0,0,0,0
"3051","No",276.74,0,0,75,"Clouds",4791,15,0,1,0,0,0,0,0,0,0,0,0
"3052","No",276.08,0,0,75,"Clouds",4837,16,0,1,0,0,0,0,0,0,0,0,0
"3053","No",275.27,0,0,40,"Clouds",4825,17,0,1,0,0,0,0,0,0,0,0,0
"3054","No",274.02,0,0,20,"Clouds",4530,18,0,1,0,0,0,0,0,0,0,0,0
"3055","No",273.53,0,0,20,"Clouds",3076,19,0,1,0,0,0,0,0,0,0,0,0
"3056","No",273,0,0,20,"Clouds",2532,20,0,1,0,0,0,0,0,0,0,0,0
"3057","No",271.8,0,0,40,"Clouds",3096,22,0,1,0,0,0,0,0,0,0,0,0
"3058","No",271.42,0,0,40,"Clouds",3125,23,0,1,0,0,0,0,0,0,0,0,0
"3059","No",270.86,0,0,90,"Clouds",784,1,0,1,0,0,0,0,0,0,0,0,0
"3060","No",270.53,0,0,90,"Clouds",577,2,0,1,0,0,0,0,0,0,0,0,0
"3061","No",271.27,0,0,90,"Clouds",246,4,0,1,0,0,0,0,0,0,0,0,0
"3062","No",271.35,0,0,90,"Clouds",419,5,0,1,0,0,0,0,0,0,0,0,0
"3063","No",270.47,0,0,75,"Mist",946,7,0,0,0,0,0,1,0,0,0,0,0
"3064","No",270.65,0,0,90,"Mist",1513,8,0,0,0,0,0,1,0,0,0,0,0
"3065","No",272.92,0,0,90,"Mist",2132,9,0,0,0,0,0,1,0,0,0,0,0
"3066","No",274.57,0,0,75,"Clouds",2796,10,0,1,0,0,0,0,0,0,0,0,0
"3067","No",269.27,0,0,86,"Clouds",3632,12,0,1,0,0,0,0,0,0,0,0,0
"3068","No",270.92,0,0,58,"Clouds",4028,13,0,1,0,0,0,0,0,0,0,0,0
"3069","No",270.92,0,0,58,"Clouds",3795,14,0,1,0,0,0,0,0,0,0,0,0
"3070","No",266.49,0,0,40,"Haze",3695,16,0,0,0,0,1,0,0,0,0,0,0
"3071","No",263.98,0,0,75,"Snow",3455,17,0,0,0,0,0,0,0,0,1,0,0
"3072","No",260.61,0,0,75,"Clouds",3075,18,0,1,0,0,0,0,0,0,0,0,0
"3073","No",258.95,0,0,40,"Clouds",2073,20,0,1,0,0,0,0,0,0,0,0,0
"3074","No",257.81,0,0,90,"Clouds",3219,21,0,1,0,0,0,0,0,0,0,0,0
"3075","No",257.21,0,0,90,"Clouds",2215,22,0,1,0,0,0,0,0,0,0,0,0
"3076","No",256.54,0,0,20,"Clouds",1031,23,0,1,0,0,0,0,0,0,0,0,0
"3077","No",255.63,0,0,20,"Clouds",331,1,0,1,0,0,0,0,0,0,0,0,0
"3078","No",255.49,0,0,40,"Clouds",270,2,0,1,0,0,0,0,0,0,0,0,0
"3079","No",255.33,0,0,40,"Clouds",310,3,0,1,0,0,0,0,0,0,0,0,0
"3080","No",255.2,0,0,75,"Clouds",667,4,0,1,0,0,0,0,0,0,0,0,0
"3081","No",254.69,0,0,75,"Clouds",1978,5,0,1,0,0,0,0,0,0,0,0,0
"3082","No",254.69,0,0,75,"Clouds",4018,6,0,1,0,0,0,0,0,0,0,0,0
"3083","No",254.7,0,0,90,"Clouds",4397,7,0,1,0,0,0,0,0,0,0,0,0
"3084","No",254.7,0,0,90,"Clouds",3731,8,0,1,0,0,0,0,0,0,0,0,0
"3085","No",256.15,0,0,75,"Clouds",3339,10,0,1,0,0,0,0,0,0,0,0,0
"3086","No",256.92,0,0,90,"Clouds",3551,11,0,1,0,0,0,0,0,0,0,0,0
"3087","No",259.07,0,0,90,"Clouds",4048,13,0,1,0,0,0,0,0,0,0,0,0
"3088","No",259.26,0,0,75,"Clouds",4252,14,0,1,0,0,0,0,0,0,0,0,0
"3089","No",259.27,0,0,90,"Clouds",4483,15,0,1,0,0,0,0,0,0,0,0,0
"3090","No",259.04,0,0,90,"Clouds",4561,16,0,1,0,0,0,0,0,0,0,0,0
"3091","No",258.69,0,0,90,"Snow",4420,17,0,0,0,0,0,0,0,0,1,0,0
"3092","No",258.69,0,0,90,"Haze",4420,17,0,0,0,0,1,0,0,0,0,0,0
"3093","No",257.66,0,0,90,"Snow",2545,19,0,0,0,0,0,0,0,0,1,0,0
"3094","No",256.44,0,0,20,"Clouds",2058,20,0,1,0,0,0,0,0,0,0,0,0
"3095","No",255.58,0,0,20,"Clouds",1790,21,0,1,0,0,0,0,0,0,0,0,0
"3096","No",254.83,0,0,20,"Clouds",1303,22,0,1,0,0,0,0,0,0,0,0,0
"3097","No",253.51,0,0,1,"Clear",859,23,0,0,0,0,0,0,0,0,0,0,0
"3098","No",250.63,0,0,42,"Clouds",275,1,0,1,0,0,0,0,0,0,0,0,0
"3099","No",250.63,0,0,42,"Clouds",185,2,0,1,0,0,0,0,0,0,0,0,0
"3100","No",248.14,0,0,25,"Clouds",719,4,0,1,0,0,0,0,0,0,0,0,0
"3101","No",248.14,0,0,25,"Clouds",719,4,0,1,0,0,0,0,0,0,0,0,0
"3102","No",248.14,0,0,25,"Clouds",2424,5,0,1,0,0,0,0,0,0,0,0,0
"3103","No",248.14,0,0,25,"Clouds",2424,5,0,1,0,0,0,0,0,0,0,0,0
"3104","No",249.46,0,0,40,"Clouds",6256,7,0,1,0,0,0,0,0,0,0,0,0
"3105","No",249.33,0,0,75,"Clouds",5693,8,0,1,0,0,0,0,0,0,0,0,0
"3106","No",250.44,0,0,40,"Haze",4031,10,0,0,0,0,1,0,0,0,0,0,0
"3107","No",250.69,0,0,40,"Haze",4176,11,0,0,0,0,1,0,0,0,0,0,0
"3108","No",251.56,0,0,40,"Haze",4551,12,0,0,0,0,1,0,0,0,0,0,0
